day,date,time,operator,branch,driver,temperature,bill,pizzas
Friday,23-May-14,26.270922072261317,Laura,East,Mario,66.85994175343522,43.1,1
Friday,23-May-14,26.0263130610287,Melissa,West,Salvatore,58.8289572460415,23.3,2
Friday,23-May-14,25.848468203709192,Laura,East,Bruno,66.50578757615422,29.7,5
Friday,23-May-14,23.957524716770486,Laura,West,Mario,51.84454274868777,49.7,3
Friday,23-May-14,27.976157064225607,Laura,East,Luigi,54.26189372243339,20.1,3
Friday,23-May-14,36.62404986592009,Melissa,Centre,Luigi,50.87402200968649,31.6,2
Friday,23-May-14,10.794084018905906,Melissa,Centre,Luigi,65.47514943235451,57.3,3
Friday,23-May-14,36.679749433001646,Melissa,East,Luigi,65.67571193834618,27.3,5
Friday,23-May-14,38.68186350742893,Melissa,Centre,Mario,64.88781538073928,28.3,3
Friday,23-May-14,26.657861474349502,Melissa,West,Mario,47.950907234525225,40.8,2
Friday,23-May-14,36.98874402901997,Melissa,West,Bruno,71.65687329659217,53.1,4
Friday,23-May-14,33.20513026719805,Laura,West,Luigi,68.62775960034173,33.1,2
Friday,23-May-14,32.53705877260289,Laura,Centre,Luigi,72.22245477653195,49.5,3
Friday,23-May-14,24.27688258434767,Laura,Centre,Luigi,63.15186024696949,58.9,5
Saturday,24-May-14,27.95234379968761,Laura,East,Salvatore,70.32538679800778,39.4,3
Saturday,24-May-14,36.16469102789266,Melissa,East,Luigi,75.49540892973005,34.7,2
Saturday,24-May-14,31.323223367098908,Melissa,West,Bruno,70.24532117643754,43.3,3
Saturday,24-May-14,28.549619580698828,Laura,East,Domenico,57.80006305758151,20.5,1
Saturday,24-May-14,31.16448763894615,Laura,East,Salvatore,70.12224913197477,54.1,1
Saturday,24-May-14,35.01214597841554,Laura,Centre,Bruno,63.75228902033887,61.4,3
Saturday,24-May-14,26.660663655681468,Melissa,East,Mario,74.69505500072971,32.2,2
Saturday,24-May-14,23.72503325472377,Melissa,Centre,Salvatore,77.7311242127482,43.6,6
Saturday,24-May-14,36.3911501659581,Laura,West,Salvatore,71.85128760692766,46.4,3
Saturday,24-May-14,26.98064049905418,Laura,East,Luigi,65.48894500479646,27.8,1
Saturday,24-May-14,22.925459099759866,Melissa,Centre,Domenico,61.437391534869,37.9,2
Saturday,24-May-14,22.793335247265485,Laura,East,Luigi,69.86108465929253,30.4,1
Saturday,24-May-14,32.10137764610468,Laura,East,Domenico,56.95707671537877,26.0,4
Saturday,24-May-14,27.13856017448824,Melissa,Centre,Domenico,50.120970080072276,24.1,1
Saturday,24-May-14,30.017039382603176,Melissa,East,Bruno,61.27976599275455,52.8,4
Saturday,24-May-14,27.450785633868545,Laura,East,Domenico,61.29430310452197,29.0,3
Saturday,24-May-14,25.797903393336906,Laura,East,Bruno,58.75351654152568,50.6,4
Saturday,24-May-14,43.73491248886721,Laura,Centre,Bruno,64.76460383314529,43.5,3
Saturday,24-May-14,31.643508444554897,Laura,East,Luigi,68.32339859788885,42.9,6
Saturday,24-May-14,34.51169578660652,Melissa,West,Bruno,71.67213411835877,54.6,3
Saturday,24-May-14,31.3464706693501,Melissa,Centre,Domenico,69.04875569169093,23.3,1
Saturday,24-May-14,35.3407969382655,Melissa,West,Domenico,61.33846005598002,23.3,6
Saturday,24-May-14,27.984548657202225,Laura,East,Luigi,75.20085194869634,51.1,4
Saturday,24-May-14,24.182143384702822,Melissa,East,Mario,71.2498224694727,29.1,2
Saturday,24-May-14,25.229856439813968,Melissa,East,Domenico,60.69650878222908,37.1,2
Saturday,24-May-14,26.461825514379967,Laura,East,Luigi,67.97481244594015,39.3,1
Saturday,24-May-14,22.57143484364694,Laura,East,Mario,60.09353717591402,40.5,3
Saturday,24-May-14,23.389408796860504,Melissa,Centre,Bruno,56.103795451876366,63.0,4
Saturday,24-May-14,17.011908252829677,Laura,West,Bruno,68.51865592297858,48.3,8
Saturday,24-May-14,27.6691439123364,Laura,Centre,Salvatore,53.74349203930002,54.3,7
Saturday,24-May-14,31.04220520790813,Laura,East,Mario,68.62539591573992,21.6,3
Saturday,24-May-14,28.924021860951953,Melissa,West,Mario,69.67620004631588,39.6,4
Saturday,24-May-14,35.76219640823575,Melissa,Centre,Luigi,64.36227269422943,49.4,3
Saturday,24-May-14,20.630754658956608,Laura,West,Salvatore,65.02313830169493,47.5,1
Saturday,24-May-14,30.387561536594887,Laura,Centre,Salvatore,70.32047473621321,54.9,5
Saturday,24-May-14,27.044141852641047,Laura,East,Salvatore,65.41465159916824,53.2,2
Saturday,24-May-14,23.81652694584808,Laura,West,Bruno,57.86104328526859,42.2,3
Saturday,24-May-14,25.71519845091043,Laura,East,Domenico,53.4505141298516,29.1,1
Saturday,24-May-14,24.50757442260751,Laura,West,Salvatore,71.32878394381295,43.0,2
Saturday,24-May-14,30.495779431380605,Laura,West,Salvatore,75.94420517812155,55.0,3
Saturday,24-May-14,20.152115690513085,Laura,West,Bruno,74.26560217989001,32.7,3
Saturday,24-May-14,27.88507433678669,Laura,West,Domenico,63.04195406544115,33.9,2
Saturday,24-May-14,27.55161101308925,Melissa,East,Salvatore,68.05038464679349,45.5,1
Saturday,24-May-14,32.69440480547573,Laura,East,Domenico,67.18909247694745,33.4,1
Saturday,24-May-14,21.2038110278822,Melissa,East,Domenico,71.68974789864271,19.9,2
Saturday,24-May-14,21.847571100053877,Laura,West,Domenico,58.123924607087325,32.3,3
Saturday,24-May-14,24.217981399453176,Laura,West,Luigi,59.450289407233974,50.9,5
Saturday,24-May-14,29.093366353644548,Laura,West,Luigi,69.92682282891057,65.2,1
Saturday,24-May-14,19.17033208045721,Laura,West,Luigi,80.50684637302629,60.8,5
Sunday,25-May-14,33.828424326264894,Melissa,Centre,Bruno,72.3361124513508,38.2,5
Sunday,25-May-14,24.289542103612035,Melissa,Centre,Bruno,66.05102923807625,39.7,4
Sunday,25-May-14,30.07944122734089,Melissa,Centre,Salvatore,63.3826027424979,47.3,2
Sunday,25-May-14,35.97124092790924,Laura,West,Salvatore,65.43539670362009,39.9,5
Sunday,25-May-14,36.93051799948049,Melissa,Centre,Mario,72.66403705253045,51.6,2
Sunday,25-May-14,23.920240034376388,Melissa,East,Luigi,70.40596206444431,49.2,3
Sunday,25-May-14,29.524867546086554,Laura,Centre,Domenico,65.48999878286747,41.3,2
Sunday,25-May-14,20.46273619106534,Melissa,West,Bruno,62.08126285063209,37.6,3
Sunday,25-May-14,34.246802031275614,Laura,Centre,Luigi,71.79999561233387,45.6,4
Sunday,25-May-14,28.609838502460605,Melissa,East,Luigi,68.42200339681965,40.2,2
Sunday,25-May-14,30.68027198547029,Melissa,West,Mario,60.7495177518176,50.4,4
Sunday,25-May-14,21.720451298916217,Melissa,West,Mario,57.523442759609715,39.2,2
Sunday,25-May-14,25.67775575217013,Laura,Centre,Luigi,59.185115630905656,47.1,5
Sunday,25-May-14,33.719997837498326,Laura,East,Mario,69.81342637371908,47.2,2
Sunday,25-May-14,32.743245967737465,Laura,Centre,Salvatore,82.0613638308128,36.9,2
Sunday,25-May-14,38.156453488845976,Laura,Centre,Domenico,67.40061325217388,35.8,3
Sunday,25-May-14,23.114282548299283,Melissa,East,Domenico,59.7442862628265,25.4,1
Sunday,25-May-14,32.834245110858376,Laura,Centre,Salvatore,66.3691647458026,45.8,4
Sunday,25-May-14,32.416981495778835,Laura,West,Luigi,64.12423282439697,34.2,5
Sunday,25-May-14,29.601514010430517,Laura,East,Luigi,66.59200950034446,56.4,2
Sunday,25-May-14,37.617520953780364,Melissa,Centre,Domenico,72.39954486249434,37.4,3
Sunday,25-May-14,34.8077478453591,Laura,West,Domenico,62.354530595838845,28.6,1
Sunday,25-May-14,19.98022212205797,Melissa,Centre,Salvatore,70.52831011873599,54.7,3
Sunday,25-May-14,33.59221466855915,Melissa,East,Domenico,78.1739302992982,15.5,1
Sunday,25-May-14,26.469096765722664,Laura,Centre,Mario,72.96818657587337,36.1,2
Sunday,25-May-14,35.143253468949,Melissa,East,Luigi,56.41464487590787,41.9,2
Sunday,25-May-14,26.904570900209052,Laura,Centre,Mario,61.29460208427071,49.0,2
Sunday,25-May-14,29.064838129366482,Laura,West,Luigi,71.84933113921048,42.3,2
Sunday,25-May-14,33.886667196122254,Laura,East,Mario,59.89910040925057,30.7,2
Sunday,25-May-14,11.64700696127203,Melissa,Centre,Bruno,78.93270119740944,45.5,5
Sunday,25-May-14,29.306834651891183,Laura,Centre,Salvatore,64.82982181716754,64.4,8
Sunday,25-May-14,24.957353305396236,Melissa,West,Mario,75.52745593164144,50.0,5
Sunday,25-May-14,22.93093728995645,Laura,Centre,Bruno,59.94903683415879,41.9,2
Sunday,25-May-14,29.55318411024861,Laura,Centre,Salvatore,63.64531849150647,38.9,3
Sunday,25-May-14,28.814444448994784,Laura,East,Mario,72.36802500152645,39.7,2
Sunday,25-May-14,20.835067758834267,Melissa,West,Mario,63.11669082218946,33.4,3
Sunday,25-May-14,28.773873281518302,Laura,East,Domenico,66.68784826014793,33.8,1
Sunday,25-May-14,29.392746060877318,Laura,East,Luigi,65.31408364818279,24.7,3
Sunday,25-May-14,19.135075390017107,Melissa,Centre,Luigi,72.51723894696583,35.0,4
Sunday,25-May-14,20.739914338928834,Laura,Centre,Salvatore,71.92226785561519,42.3,3
Sunday,25-May-14,34.515814070867265,Laura,East,Mario,77.80391433956558,47.2,2
Sunday,25-May-14,39.68686270443509,Melissa,West,Salvatore,58.11847329412868,34.1,2
Sunday,25-May-14,32.68692267169351,Melissa,West,Domenico,50.22095680083734,25.0,2
Sunday,25-May-14,14.078707798464455,Laura,Centre,Luigi,59.94688656299051,39.6,4
Monday,26-May-14,28.63954807991105,Laura,Centre,Bruno,65.82014571927834,49.7,3
Monday,26-May-14,32.61163964533998,Laura,Centre,Bruno,66.57419642200409,35.4,2
Monday,26-May-14,40.61840037874886,Laura,West,Bruno,77.96579986157107,40.1,2
Monday,26-May-14,36.91603641936537,Laura,West,Salvatore,79.87903804320193,47.2,2
Monday,26-May-14,39.7124410552485,Laura,Centre,Bruno,52.445045932763996,56.9,4
Monday,26-May-14,33.396424736936424,Laura,Centre,Bruno,78.12169554485273,57.7,3
Monday,26-May-14,25.753492512211608,Laura,Centre,Salvatore,70.77031170562339,25.7,3
Monday,26-May-14,34.3053772076491,Laura,Centre,Bruno,79.97687763138217,55.5,4
Monday,26-May-14,34.28927233635928,Laura,East,Salvatore,68.82152203240489,42.6,2
Monday,26-May-14,33.015181832778275,Laura,West,Salvatore,53.626777800113146,55.9,3
Monday,26-May-14,26.49558933850782,Laura,West,Salvatore,63.433870843085664,28.5,2
Monday,26-May-14,19.74559541008929,Laura,West,Bruno,56.6015316777286,32.9,1
Monday,26-May-14,27.72155361563741,Laura,East,Salvatore,61.324726902682045,17.1,2
Monday,26-May-14,39.75541612280728,Laura,East,Bruno,50.09295233573245,55.3,4
Monday,26-May-14,25.178241914354892,Laura,East,Salvatore,61.47746339365522,26.9,1
Monday,26-May-14,21.511304717472782,Laura,East,Bruno,66.92592575609963,32.1,1
Monday,26-May-14,24.080107025274323,Laura,West,Bruno,59.21928371147888,49.4,4
Monday,26-May-14,19.492835733160405,Laura,West,Bruno,78.49859627045886,39.0,4
Monday,26-May-14,19.150400414892268,Laura,Centre,Bruno,58.53583595967272,59.3,3
Monday,26-May-14,29.012980697914607,Laura,West,Salvatore,70.40180121821774,30.3,2
Monday,26-May-14,32.49977995929819,Laura,West,Salvatore,76.57159086447702,25.0,1
Monday,26-May-14,38.159706498728795,Laura,East,Salvatore,71.1901796711894,36.1,3
Monday,26-May-14,24.324276099058906,Laura,Centre,Bruno,71.964706209874,36.2,2
Monday,26-May-14,33.78596339870418,Laura,Centre,Bruno,63.717735393624345,48.0,5
Monday,26-May-14,31.92635504435981,Laura,West,Salvatore,62.52095079227233,49.2,3
Monday,26-May-14,31.764597421606307,Laura,Centre,Salvatore,78.54690396973456,46.9,2
Monday,26-May-14,27.748500875147787,Laura,West,Bruno,73.09539107281861,57.7,6
Monday,26-May-14,31.73539069187253,Laura,West,Bruno,55.14829504562814,39.4,3
Monday,26-May-14,21.411812050621027,Laura,West,Salvatore,64.25346252821112,61.5,4
Monday,26-May-14,24.966759017247053,Laura,West,Bruno,64.32938973777071,38.6,2
Monday,26-May-14,48.764853643072975,Laura,West,Salvatore,56.289483345803006,58.3,2
Tuesday,27-May-14,23.849771672586645,Melissa,Centre,Bruno,71.18717827240978,59.6,3
Tuesday,27-May-14,27.203717722874554,Melissa,East,Bruno,78.16122066709823,20.4,1
Tuesday,27-May-14,28.54621472828827,Melissa,Centre,Bruno,62.633267329804895,47.5,3
Tuesday,27-May-14,33.190393184824416,Melissa,East,Mario,68.51376920056829,18.5,1
Tuesday,27-May-14,34.229664380469906,Melissa,Centre,Mario,59.797671740858156,43.0,3
Tuesday,27-May-14,21.4504850435395,Melissa,West,Bruno,73.55996288813189,38.5,2
Tuesday,27-May-14,20.428442059815225,Melissa,West,Bruno,55.82509791787218,34.9,1
Tuesday,27-May-14,34.92792626719164,Melissa,East,Mario,72.31844492022336,35.6,1
Tuesday,27-May-14,35.129354207291044,Melissa,East,Bruno,64.63689101251924,26.7,3
Tuesday,27-May-14,21.082349318274783,Melissa,West,Bruno,77.21450862228814,35.9,2
Tuesday,27-May-14,30.7413452034334,Melissa,East,Mario,52.016695262306264,35.8,3
Tuesday,27-May-14,22.0318892725666,Melissa,East,Bruno,61.87758327548247,34.9,2
Tuesday,27-May-14,33.90455220640044,Melissa,Centre,Bruno,65.34295813661743,40.7,3
Tuesday,27-May-14,31.072048964490264,Melissa,East,Mario,65.74786780543975,42.6,5
Tuesday,27-May-14,32.398022722162885,Melissa,Centre,Bruno,56.18417898727749,50.6,3
Tuesday,27-May-14,31.79966110640172,Melissa,West,Mario,77.67216161292791,36.1,3
Tuesday,27-May-14,22.62932279440141,Melissa,Centre,Mario,66.77086048590908,42.7,1
Tuesday,27-May-14,34.397553213100636,Melissa,Centre,Bruno,67.91547160677021,54.1,5
Tuesday,27-May-14,29.470828806508283,Melissa,West,Bruno,59.841456681358544,39.6,2
Tuesday,27-May-14,27.957083619311877,Melissa,Centre,Mario,57.06642607910194,46.8,5
Tuesday,27-May-14,34.2228181940119,Melissa,East,Mario,79.5565248433907,52.4,2
Tuesday,27-May-14,27.667832687977914,Melissa,West,Mario,64.08066488419908,44.1,2
Tuesday,27-May-14,26.332072132532893,Melissa,West,Mario,62.05185421301317,68.6,3
Tuesday,27-May-14,35.69550242163223,Melissa,Centre,Mario,57.38967603107303,60.8,2
Tuesday,27-May-14,24.928870954372787,Melissa,East,Mario,78.06951792896871,29.2,2
Tuesday,27-May-14,24.690921376145305,Melissa,East,Mario,61.193015318934535,51.6,1
Tuesday,27-May-14,41.71430729108588,Melissa,West,Mario,50.077355032862336,36.7,3
Tuesday,27-May-14,29.044114618722876,Melissa,Centre,Bruno,61.78659239098877,41.9,2
Tuesday,27-May-14,32.566468186700504,Melissa,Centre,Bruno,66.46424806719538,42.9,4
Tuesday,27-May-14,24.553851835043677,Melissa,East,Mario,72.69148910929516,32.5,1
Tuesday,27-May-14,31.96577487000669,Melissa,West,Mario,62.236343034737345,42.4,2
Tuesday,27-May-14,35.23983059302897,Melissa,East,Bruno,63.77251319597233,36.1,3
Tuesday,27-May-14,27.524586220441336,Melissa,West,Mario,51.0164039984582,60.5,4
Wednesday,28-May-14,27.117525613477422,Melissa,West,Salvatore,76.1005708336111,54.3,2
Wednesday,28-May-14,26.184096916468874,Laura,Centre,Salvatore,54.26875927779865,54.2,5
Wednesday,28-May-14,33.662976962349966,Melissa,West,Mario,60.309741163726606,59.0,3
Wednesday,28-May-14,22.191800460922344,Melissa,Centre,Mario,68.61198432772007,50.9,7
Wednesday,28-May-14,24.91506705146591,Melissa,West,Salvatore,63.03867025531925,41.9,3
Wednesday,28-May-14,26.53861332921641,Melissa,West,Salvatore,68.8947491223566,40.4,3
Wednesday,28-May-14,31.716912803487862,Melissa,East,Mario,67.33469937424765,28.3,1
Wednesday,28-May-14,22.989775979564023,Laura,West,Salvatore,61.368322028723796,35.5,2
Wednesday,28-May-14,30.796610386654724,Melissa,East,Mario,59.35538811344831,23.9,2
Wednesday,28-May-14,25.544217266088342,Laura,West,Salvatore,60.0046193195626,30.0,4
Wednesday,28-May-14,31.83257236913908,Melissa,West,Mario,56.716597585733034,62.7,1
Wednesday,28-May-14,30.64642145706555,Melissa,East,Mario,65.12767255845708,39.5,6
Wednesday,28-May-14,35.03002399869616,Laura,West,Salvatore,64.22190107411437,44.0,4
Wednesday,28-May-14,30.80509487383224,Melissa,Centre,Salvatore,60.336508478388126,50.8,5
Wednesday,28-May-14,25.953548015957022,Melissa,West,Mario,54.24360350671992,43.5,3
Wednesday,28-May-14,49.43368808405579,Laura,East,Mario,70.29517290315809,60.2,3
Wednesday,28-May-14,32.91150884283926,Laura,West,Salvatore,58.74350269683043,41.4,4
Wednesday,28-May-14,36.93517305658619,Laura,Centre,Mario,77.61850651162312,45.9,2
Wednesday,28-May-14,24.354054451678373,Melissa,Centre,Salvatore,56.20306697104392,50.0,3
Wednesday,28-May-14,42.019749888392674,Laura,West,Mario,65.42172240810875,59.1,2
Wednesday,28-May-14,24.676449856957568,Laura,East,Salvatore,71.28799194736453,35.5,2
Wednesday,28-May-14,34.19281572263607,Melissa,West,Salvatore,59.7623413813435,60.1,5
Wednesday,28-May-14,42.59467689771235,Melissa,East,Salvatore,58.79127143473568,47.0,1
Wednesday,28-May-14,36.40935472948656,Melissa,West,Mario,72.11460109931996,26.0,1
Wednesday,28-May-14,23.70069468817248,Melissa,East,Mario,83.01946084566336,31.6,3
Wednesday,28-May-14,16.086964454437553,Laura,East,Mario,49.67200166070222,41.8,3
Wednesday,28-May-14,41.51120953889527,Melissa,West,Salvatore,63.972399417439,53.8,4
Wednesday,28-May-14,23.000557433388263,Laura,West,Mario,71.52769696246416,46.3,2
Wednesday,28-May-14,21.762609750901667,Laura,West,Mario,57.32564033428498,55.9,5
Wednesday,28-May-14,21.5099427901925,Laura,Centre,Salvatore,69.21869408248783,44.1,4
Wednesday,28-May-14,38.373840048214674,Melissa,Centre,Salvatore,66.68708073609953,55.1,3
Wednesday,28-May-14,12.80511596900835,Laura,East,Mario,66.64340436309732,40.1,1
Wednesday,28-May-14,30.852372820016942,Melissa,West,Salvatore,71.0036277559492,57.1,3
Wednesday,28-May-14,32.506271612956446,Laura,Centre,Salvatore,66.32605163502785,44.0,3
Wednesday,28-May-14,21.764491551580573,Melissa,East,Mario,67.96880254880499,33.4,1
Thursday,29-May-14,24.56307758004521,Laura,West,Salvatore,50.15116585378092,39.4,7
Thursday,29-May-14,32.06462672416875,Laura,Centre,Salvatore,64.00649146103655,47.3,6
Thursday,29-May-14,19.9084389981927,Laura,West,Salvatore,65.16299450484188,35.9,3
Thursday,29-May-14,19.854341971828987,Laura,West,Salvatore,80.44202809755086,48.1,3
Thursday,29-May-14,29.37198705012539,Melissa,West,Salvatore,71.89924707306105,58.7,2
Thursday,29-May-14,28.392016727304892,Laura,West,Bruno,70.50822352456021,38.4,2
Thursday,29-May-14,22.68041803195539,Melissa,East,Bruno,60.55403676723167,30.9,1
Thursday,29-May-14,28.481838041910663,Melissa,Centre,Bruno,50.143964496937116,59.5,2
Thursday,29-May-14,36.90433298113911,Laura,West,Salvatore,67.23877653890389,49.1,2
Thursday,29-May-14,40.36992742352247,Melissa,East,Salvatore,63.66617652252178,35.9,1
Thursday,29-May-14,32.97373296059877,Melissa,Centre,Bruno,76.29033293976663,56.5,5
Thursday,29-May-14,23.59520944383423,Melissa,West,Mario,60.22937509233458,41.6,1
Thursday,29-May-14,36.140024705301315,Melissa,East,Mario,58.44073012919668,29.1,2
Thursday,29-May-14,37.63385536061514,Laura,East,Bruno,62.4248159345559,48.0,6
Thursday,29-May-14,40.1011489394444,Melissa,Centre,Salvatore,53.82621080287615,38.0,4
Thursday,29-May-14,28.569865536106054,Laura,Centre,Mario,68.83053831351592,40.5,3
Thursday,29-May-14,32.22070341563533,Laura,East,Bruno,65.82587390900346,28.4,2
Thursday,29-May-14,36.37219690836986,Laura,East,Mario,70.14192891737252,58.8,4
Thursday,29-May-14,29.558923768968548,Laura,East,Mario,69.30254083476848,57.7,2
Thursday,29-May-14,29.325415502001036,Laura,Centre,Mario,67.82324162288182,46.7,5
Thursday,29-May-14,36.74041952981591,Melissa,Centre,Mario,73.25605985823024,45.4,2
Thursday,29-May-14,34.23585123911489,Laura,West,Salvatore,63.53467644643274,65.2,3
Thursday,29-May-14,26.57130081836913,Melissa,East,Bruno,65.1168552761473,38.8,2
Thursday,29-May-14,29.338803193080683,Melissa,East,Salvatore,64.40219138910545,63.1,3
Thursday,29-May-14,38.714091262976716,Laura,East,Mario,59.771314180252475,21.1,1
Thursday,29-May-14,29.004732711967577,Melissa,East,Salvatore,73.73701789289728,35.0,2
Thursday,29-May-14,30.796441270302605,Laura,West,Salvatore,61.81797326649278,38.9,2
Thursday,29-May-14,35.442595715928995,Melissa,Centre,Salvatore,59.40409576413474,45.6,4
Thursday,29-May-14,32.30877149749571,Laura,West,Bruno,70.81395962371981,43.1,2
Thursday,29-May-14,28.82072100406323,Laura,West,Mario,60.44307576411738,57.5,2
Thursday,29-May-14,21.249043124260336,Melissa,East,Salvatore,44.54404607024071,48.5,4
Thursday,29-May-14,40.460918312203056,Melissa,Centre,Salvatore,59.42994644723981,46.3,1
Thursday,29-May-14,28.568634954595094,Laura,Centre,Bruno,68.85280018891753,55.1,4
Thursday,29-May-14,34.22861459072886,Laura,Centre,Bruno,78.79256926082388,44.0,2
Thursday,29-May-14,32.94283308579063,Laura,West,Salvatore,75.19038685297551,50.0,2
Thursday,29-May-14,27.88652050986677,Laura,Centre,Mario,67.73668068917934,56.7,5
Thursday,29-May-14,36.09980522699376,Laura,Centre,Salvatore,60.39178565608062,49.7,4
Friday,30-May-14,24.46479744958075,Laura,Centre,Luigi,77.75793897601773,45.6,2
Friday,30-May-14,33.22225145260037,Melissa,Centre,Bruno,62.992172507360756,44.3,3
Friday,30-May-14,33.47618281094281,Melissa,East,Bruno,58.12596188495299,39.6,3
Friday,30-May-14,27.96229912688694,Laura,East,Mario,71.69219953624359,44.6,2
Friday,30-May-14,29.629745917970947,Melissa,West,Mario,66.1526086898995,48.2,3
Friday,30-May-14,23.18680596496354,Melissa,East,Salvatore,76.84565163610029,35.0,1
Friday,30-May-14,21.343002821308414,Melissa,East,Bruno,57.29707314125204,19.1,3
Friday,30-May-14,26.81620720839021,Laura,Centre,Bruno,70.99944580678793,63.1,2
Friday,30-May-14,28.023477945210015,Laura,Centre,Bruno,63.96072626248607,36.2,2
Friday,30-May-14,41.47167813338446,Melissa,West,Bruno,71.02253214916716,50.1,2
Friday,30-May-14,24.66679971366043,Melissa,East,Mario,65.49353375767237,32.7,2
Friday,30-May-14,35.31459371608406,Laura,West,Bruno,72.64350782631102,59.3,7
Friday,30-May-14,24.678233859023646,Melissa,East,Luigi,63.38627679489663,28.2,2
Friday,30-May-14,32.13607169884058,Melissa,East,Bruno,71.8484804585157,38.1,5
Friday,30-May-14,32.57927082480304,Melissa,Centre,Bruno,56.967927416073046,54.7,2
Friday,30-May-14,34.82892033675118,Laura,East,Luigi,60.621272726068,22.3,2
Friday,30-May-14,35.82060258612257,Melissa,Centre,Mario,55.76216196725064,38.9,1
Friday,30-May-14,36.37130439286456,Melissa,East,Mario,65.72470423121753,18.9,1
Friday,30-May-14,35.25827805669815,Melissa,Centre,Bruno,63.18946855649499,49.6,2
Friday,30-May-14,39.5908092478308,Laura,West,Salvatore,72.12195355313001,44.2,2
Friday,30-May-14,29.53636831143625,Melissa,East,Salvatore,75.48059606944635,50.3,2
Friday,30-May-14,20.551910408860394,Laura,East,Salvatore,48.31664205974191,32.6,1
Friday,30-May-14,21.311221577583023,Melissa,Centre,Luigi,63.32391132794821,35.1,5
Friday,30-May-14,38.62450172207418,Melissa,Centre,Bruno,62.39755858187343,41.6,2
Friday,30-May-14,38.19576447064501,Laura,West,Bruno,58.28794126917761,40.2,3
Friday,30-May-14,38.18163144676271,Laura,West,Mario,71.07457914378429,33.4,3
Friday,30-May-14,27.07841477716279,Laura,East,Bruno,48.38173193553153,23.8,1
Friday,30-May-14,31.76180383574336,Melissa,Centre,Salvatore,64.43233641444695,52.4,4
Friday,30-May-14,28.815612947001128,Laura,East,Mario,54.76980251543687,43.8,3
Friday,30-May-14,23.10462333491077,Laura,East,Luigi,69.79128587374501,34.9,3
Friday,30-May-14,43.28845524974121,Laura,East,Luigi,68.03434415463006,28.0,1
Friday,30-May-14,26.44461264071556,Melissa,East,Bruno,47.62483838970571,61.4,3
Friday,30-May-14,35.972467182229366,Melissa,Centre,Mario,66.37510069169636,36.0,2
Friday,30-May-14,19.95163685130832,Melissa,West,Mario,64.99526497485968,36.7,1
Friday,30-May-14,35.67702114633192,Laura,West,Bruno,80.34721750868599,31.0,2
Friday,30-May-14,40.691837542507095,Melissa,East,Mario,66.27389686833263,30.0,3
Friday,30-May-14,29.640725544672822,Melissa,East,Salvatore,57.896863703483035,46.3,2
Friday,30-May-14,23.34044210517664,Melissa,Centre,Bruno,83.08950498871063,45.1,3
Friday,30-May-14,33.79488261905891,Laura,East,Mario,73.2906283112658,25.6,3
Friday,30-May-14,35.534954679913156,Melissa,West,Salvatore,69.72789683102593,49.6,3
Friday,30-May-14,33.966748966273755,Melissa,East,Bruno,74.38574253171828,24.5,4
Friday,30-May-14,26.87916152258628,Melissa,East,Mario,60.278716900583326,42.1,3
Friday,30-May-14,29.66948472943775,Melissa,East,Salvatore,67.38496064188935,28.0,3
Friday,30-May-14,25.99475354071571,Laura,Centre,Luigi,66.03788017538325,41.6,4
Friday,30-May-14,21.831358060580918,Laura,West,Mario,65.72606237004929,27.4,4
Friday,30-May-14,21.889281748617734,Laura,East,Luigi,71.53057686860542,31.8,2
Friday,30-May-14,27.441674963264933,Laura,Centre,Bruno,70.62081545093542,43.4,4
Friday,30-May-14,26.809178054127003,Laura,East,Salvatore,68.20550119578844,15.6,1
Saturday,31-May-14,28.022366322528768,Melissa,East,Luigi,62.02336765503808,29.8,1
Saturday,31-May-14,46.09967621825967,Melissa,Centre,Domenico,68.19720375591034,33.8,1
Saturday,31-May-14,26.436906527321085,Melissa,West,Domenico,63.04093871126603,59.7,3
Saturday,31-May-14,33.57419612783204,Melissa,West,Domenico,59.31524090553907,23.0,1
Saturday,31-May-14,19.35206417853933,Laura,East,Domenico,65.45959122189339,35.6,2
Saturday,31-May-14,30.40100019626211,Melissa,Centre,Salvatore,65.6973202211144,52.2,4
Saturday,31-May-14,26.01267955481807,Laura,East,Mario,64.16971700786097,42.3,4
Saturday,31-May-14,28.159702614747705,Melissa,West,Luigi,68.30876242165655,37.2,1
Saturday,31-May-14,35.245373103923065,Melissa,West,Bruno,68.69539165548429,42.7,3
Saturday,31-May-14,28.29037630076643,Melissa,East,Salvatore,62.667540856773,36.7,2
Saturday,31-May-14,34.76095671551913,Melissa,Centre,Mario,72.80809035899392,38.4,4
Saturday,31-May-14,21.308431112662667,Melissa,East,Mario,70.76573126513216,46.4,2
Saturday,31-May-14,26.310263062949556,Melissa,West,Luigi,66.77857419799108,37.0,2
Saturday,31-May-14,31.939341906402216,Laura,Centre,Domenico,67.69418049145543,53.0,2
Saturday,31-May-14,30.69228419263343,Melissa,Centre,Bruno,65.89932175928834,53.8,3
Saturday,31-May-14,31.592387235954906,Melissa,East,Luigi,81.21331531509024,47.7,2
Saturday,31-May-14,25.54849043968482,Laura,East,Luigi,64.4702104295885,43.5,5
Saturday,31-May-14,27.587447616032357,Laura,West,Mario,66.63642418706034,31.5,2
Saturday,31-May-14,29.475860288534946,Melissa,West,Luigi,57.39371685874068,54.5,3
